id_prod,monto_venta,region
5060,608.83,Centro
5061,434.56,Sur
5062,536.5,Este
5063,504.47,Este
5064,484.19,Centro
5065,956.48,Centro
5066,339.42,Centro
5067,552.26,Este
5068,707.03,Este
5069,570.56,Sur
5070,337.01,Norte
5071,355.95,Este
5072,285.36,Oeste
5073,725.25,Este
5074,687.49,Este
5075,372.7,Sur
5076,446.67,Este
5077,285.15,Norte
5078,484.59,Este
5079,670.96,Oeste
5080,650.69,Norte
5081,447.45,Oeste
5082,440.02,Este
5083,599.82,Oeste
5084,574.57,Sur
5085,473.6,Sur
5086,614.0,Centro
5087,560.42,Norte
5088,629.11,Oeste
5089,819.69,Norte
5090,125.58,Oeste
5091,510.77,Sur
5092,684.99,Este
5093,741.35,Norte
5094,400.87,Centro
5095,506.31,Norte
5096,668.43,Centro
5097,388.27,Norte
5098,518.35,Oeste
5099,644.42,Norte
5100,512.64,Norte
5101,234.61,Sur
5102,526.8,Sur
5103,315.72,Norte
5104,717.22,Este
5105,668.91,Centro
5106,618.1,Sur
5107,579.95,Oeste
5108,477.81,Norte
5109,301.77,Sur
5110,685.89,Norte
5111,191.16,Norte
5112,612.66,Oeste
5113,598.62,Oeste
5114,602.03,Oeste
5115,393.41,Sur
5116,531.77,Centro
5117,365.16,Oeste
5118,663.33,Este
5119,298.18,Oeste
5120,425.04,Este
5121,342.98,Este
5122,322.55,Oeste
5123,555.86,Este
5124,291.15,Oeste
5125,549.02,Este
5126,547.54,Este
5127,473.39,Sur
5128,939.39,Sur
5129,560.5,Norte
5130,473.39,Oeste
5131,731.98,Norte
5132,450.68,Centro
5133,685.69,Sur
5134,610.12,Sur
5135,426.06,Norte
5136,361.01,Centro
5137,570.84,Centro
5138,754.69,Este
5139,509.16,Norte
5140,411.0,Sur
5141,652.02,Sur
5142,740.78,Este
5143,439.96,Sur
5144,431.24,Centro
5145,676.4,Este
5146,630.82,Centro
5147,544.84,Sur
5148,415.43,Sur
5149,417.62,Sur
5150,691.22,Oeste
5151,512.51,Centro
5152,561.08,Norte
5153,422.87,Norte
5154,696.09,Este
5155,276.06,Sur
5156,391.55,Oeste
5157,565.84,Norte
5158,258.64,Norte
5159,682.18,Centro
5160,476.69,Norte
5161,549.97,Norte
5162,475.07,Centro
5163,808.92,Oeste
5164,508.34,Sur
5165,406.24,Centro
5166,260.1,Este
5167,676.89,Este
5168,312.74,Oeste
5169,622.43,Este
5170,681.36,Oeste
5171,448.88,Centro
5172,486.96,Norte
5173,620.27,Oeste
5174,383.55,Este
5175,361.2,Norte
5176,647.8,Centro
5177,726.08,Este
5178,879.04,Sur
5179,645.09,Sur
5180,470.92,Sur
5181,573.54,Sur
5182,302.63,Oeste
5183,615.29,Centro
5184,492.3,Sur
5185,319.72,Norte
5186,246.41,Centro
5187,476.23,Norte
5188,705.63,Norte
5189,428.08,Sur
5190,525.7,Este
5191,610.15,Oeste
5192,373.8,Centro
5193,282.62,Norte
5194,810.8,Oeste
5195,537.12,Sur
5196,853.9,Centro
5197,489.95,Sur
5198,637.88,Norte
5199,646.78,Norte
5200,303.79,Oeste
5201,470.27,Sur
5202,484.71,Sur
5203,336.99,Este
5204,472.38,Oeste
5205,68.95,Oeste
5206,614.59,Oeste
5207,717.16,Sur
5208,450.03,Sur
5209,584.33,Centro
5210,440.88,Centro
5211,536.17,Sur
5212,437.12,Oeste
5213,494.99,Norte
5214,609.67,Este
5215,541.18,Norte
5216,180.87,Oeste
5217,258.02,Este
5218,345.54,Este
5219,400.55,Este
5220,537.89,Centro
5221,700.14,Centro
5222,460.94,Norte
5223,519.17,Oeste
5224,370.32,Sur
5225,394.53,Centro
5226,452.5,Norte
5227,573.26,Oeste
5228,864.17,Oeste
5229,590.67,Sur
5230,503.4,Este
5231,589.85,Este
5232,502.66,Norte
5233,580.91,Centro
5234,603.75,Sur
5235,297.17,Centro
5236,402.62,Norte
5237,507.26,Oeste
5238,510.96,Norte
5239,646.56,Oeste
5240,630.67,Oeste
5241,412.92,Sur
5242,517.21,Oeste
5243,554.92,Sur
5244,591.54,Oeste
5245,518.96,Oeste
5246,383.76,Sur
5247,609.1,Centro
5248,306.21,Centro
5249,556.61,Este
5250,482.5,Norte
5251,559.09,Sur
5252,443.41,Centro
5253,494.8,Centro
5254,259.55,Este
5255,341.3,Oeste
5256,505.8,Centro
5257,469.96,Norte
5258,405.12,Norte
5259,491.97,Este
5260,422.78,Norte
5261,523.88,Norte
5262,489.76,Centro
5263,548.61,Este
5264,544.64,Sur
5265,416.29,Oeste
5266,897.13,Sur
5267,336.38,Este
5268,647.63,Norte
5269,582.53,Este
5270,490.4,Centro
5271,704.62,Centro
5272,653.4,Norte
5273,625.56,Oeste
5274,374.55,Centro
5275,330.66,Oeste
5276,695.53,Este
5277,506.01,Este
5278,867.81,Oeste
5279,702.05,Centro
5280,269.17,Este
5281,454.27,Este
5282,424.49,Sur
5283,608.81,Norte
5284,393.54,Oeste
5285,456.31,Oeste
5286,416.4,Oeste
5287,399.39,Centro
5288,365.03,Centro
5289,571.86,Este
5290,735.19,Este
5291,942.5,Norte
5292,321.35,Centro
5293,529.64,Oeste
5294,711.61,Sur
5295,263.05,Este
5296,540.03,Norte
5297,275.55,Sur
5298,153.65,Norte
5299,709.23,Oeste
5300,580.21,Norte
5301,641.97,Sur
5302,356.04,Este
5303,329.26,Oeste
5304,268.11,Oeste
5305,452.05,Este
5306,462.43,Este
5307,556.49,Norte
5308,427.36,Norte
5309,726.37,Norte
5310,490.15,Sur
5311,496.01,Centro
5312,359.99,Centro
5313,311.36,Este
5314,798.63,Oeste
5315,349.75,Este
5316,547.26,Centro
5317,755.9,Centro
5318,294.23,Centro
5319,475.61,Centro
5320,493.13,Este
5321,561.15,Centro
5322,708.12,Norte
5323,603.75,Norte
5324,486.17,Sur
5325,454.78,Centro
5326,379.92,Este
5327,440.14,Sur
5328,433.36,Oeste
5329,597.4,Centro
5330,395.47,Oeste
5331,270.97,Oeste
5332,634.31,Centro
5333,245.07,Sur
5334,474.19,Norte
5335,540.77,Oeste
5336,537.73,Oeste
5337,351.63,Norte
5338,568.62,Este
5339,327.63,Centro
5340,473.57,Norte
5341,416.59,Norte
5342,461.84,Sur
5343,604.53,Norte
5344,607.76,Oeste
5345,610.51,Sur
5346,413.66,Oeste
5347,449.92,Centro
5348,615.76,Sur
5349,317.84,Norte
5350,451.86,Norte
5351,586.16,Norte
5352,496.73,Este
5353,249.0,Este
5354,642.6,Este
5355,822.23,Norte
5356,392.66,Este
5357,466.59,Centro
5358,406.71,Centro
5359,279.75,Centro
5360,450.78,Norte
5361,773.56,Este
5362,425.9,Norte
5363,574.68,Oeste
5364,487.05,Norte
5365,742.21,Este
5366,598.32,Sur
5367,498.03,Este
5368,458.87,Este
5369,462.33,Sur
5370,713.17,Centro
5371,747.23,Oeste
5372,575.04,Oeste
5373,428.31,Sur
5374,826.79,Este
5375,581.37,Oeste
5376,627.0,Este
5377,463.28,Centro
5378,592.07,Norte
5379,506.7,Centro
5380,520.17,Norte
5381,423.43,Centro
5382,414.12,Sur
5383,448.51,Norte
5384,277.24,Norte
5385,412.35,Sur
5386,286.96,Oeste
5387,585.66,Sur
5388,334.14,Este
5389,402.02,Este
5390,455.16,Oeste
5391,487.05,Oeste
5392,632.56,Oeste
5393,504.63,Norte
5394,648.69,Sur
5395,354.73,Oeste
5396,387.96,Norte
5397,285.82,Centro
5398,161.31,Oeste
5399,251.1,Sur
5400,588.28,Oeste
5401,577.13,Centro
5402,544.49,Centro
5403,400.33,Este
5404,504.66,Oeste
5405,435.87,Este
5406,484.06,Oeste
5407,568.23,Oeste
5408,692.66,Centro
5409,613.75,Sur
5410,451.56,Este
5411,319.74,Centro
5412,234.61,Oeste
5413,331.98,Oeste
5414,75.62,Norte
5415,650.59,Sur
5416,408.85,Este
5417,515.74,Oeste
5418,487.76,Oeste
5419,342.12,Norte
5420,739.34,Centro
5421,329.56,Sur
5422,761.93,Norte
5423,456.33,Oeste
5424,494.15,Sur
5425,596.54,Este
5426,549.82,Norte
5427,644.29,Oeste
5428,398.69,Oeste
5429,280.43,Norte
5430,565.01,Oeste
5431,644.99,Este
5432,355.72,Oeste
5433,492.78,Este
5434,519.41,Norte
5435,473.91,Centro
5436,344.54,Sur
5437,557.12,Sur
5438,430.69,Sur
5439,641.94,Norte
5440,202.12,Norte
5441,490.4,Norte
5442,670.61,Norte
5443,699.69,Norte
5444,786.42,Este
5445,88.42,Oeste
5446,540.83,Sur
5447,246.78,Norte
5448,671.48,Oeste
5449,412.2,Oeste
5450,573.18,Oeste
5451,660.72,Oeste
5452,510.14,Este
5453,689.38,Sur
5454,575.67,Este
5455,428.87,Este
5456,516.15,Este
5457,245.27,Este
5458,364.83,Sur
5459,529.44,Centro
5460,631.03,Este
5461,506.44,Sur
5462,549.41,Oeste
5463,631.8,Sur
5464,653.28,Sur
5465,556.35,Este
5466,450.99,Sur
5467,551.86,Oeste
5468,575.21,Sur
5469,594.89,Este
5470,249.71,Este
5471,617.65,Norte
5472,163.28,Este
5473,476.05,Este
5474,425.06,Sur
5475,405.21,Oeste
5476,600.65,Este
5477,384.99,Norte
5478,696.49,Oeste
5479,551.23,Oeste
5480,539.39,Este
5481,527.49,Centro
5482,383.33,Centro
5483,597.85,Este
5484,535.59,Este
5485,393.26,Oeste
5486,294.78,Sur
5487,560.64,Centro
5488,440.9,Sur
5489,496.59,Norte
5490,925.49,Centro
5491,353.58,Centro
5492,405.23,Este
5493,424.6,Norte
5494,272.21,Oeste
5495,541.29,Este
5496,694.11,Oeste
5497,575.31,Norte
5498,502.33,Sur
5499,536.46,Oeste
5500,261.4,Centro
5501,662.01,Este
5502,553.34,Este
5503,240.33,Centro
5504,611.0,Este
5505,457.07,Sur
5506,400.23,Sur
5507,261.38,Sur
5508,580.09,Este
5509,304.52,Este
5510,733.39,Oeste
5511,465.96,Norte
5512,383.35,Norte
5513,451.19,Oeste
5514,439.44,Centro
5515,445.44,Norte
5516,688.83,Sur
5517,497.83,Centro
5518,273.72,Norte
5519,319.67,Centro
5520,797.92,Este
5521,635.17,Oeste
5522,394.2,Norte
5523,697.66,Este
5524,466.72,Norte
5525,394.26,Oeste
5526,499.3,Centro
5527,167.98,Sur
5528,647.93,Este
5529,516.71,Centro
5530,554.42,Este
5531,386.54,Este
5532,347.81,Este
5533,611.9,Este
5534,405.93,Este
5535,398.91,Centro
5536,374.37,Sur
5537,414.38,Este
5538,464.0,Norte
5539,564.03,Este
5540,714.74,Este
5541,331.12,Sur
5542,749.66,Norte
5543,504.88,Norte
5544,444.51,Norte
5545,562.52,Oeste
5546,484.19,Oeste
5547,333.07,Sur
5548,381.19,Centro
5549,567.97,Oeste
5550,619.97,Centro
5551,310.8,Este
5552,424.01,Norte
5553,591.81,Sur
5554,544.62,Este
5555,596.79,Norte
5556,631.18,Sur
5557,1022.75,Norte
5558,273.99,Centro
5559,684.75,Oeste
5560,616.96,Oeste
5561,245.42,Este
5562,711.13,Sur
5563,520.79,Este
5564,298.91,Norte
5565,370.58,Sur
5566,415.24,Sur
5567,615.62,Oeste
5568,375.11,Oeste
5569,762.49,Norte
5570,433.67,Centro
5571,393.89,Centro
5572,581.18,Este
5573,634.14,Sur
5574,527.5,Oeste
5575,387.08,Este
5576,262.54,Norte
5577,544.25,Este
5578,236.75,Norte
5579,431.24,Centro
5580,146.72,Este
5581,812.11,Oeste
5582,360.53,Oeste
5583,567.79,Este
5584,170.36,Oeste
5585,550.54,Sur
5586,774.12,Oeste
5587,534.85,Oeste
5588,486.25,Centro
5589,406.11,Centro
5590,308.62,Oeste
5591,560.34,Centro
5592,570.25,Norte
5593,598.87,Este
5594,336.38,Sur
5595,328.85,Centro
5596,502.01,Centro
5597,597.77,Sur
5598,252.59,Sur
5599,827.67,Oeste
5600,323.52,Oeste
5601,539.29,Sur
5602,664.09,Centro
5603,222.96,Sur
5604,461.14,Este
5605,504.54,Centro
5606,417.48,Centro
5607,232.68,Norte
5608,431.4,Sur
5609,683.49,Oeste
5610,789.76,Oeste
5611,546.71,Este
5612,444.15,Sur
5613,525.47,Oeste
5614,448.99,Oeste
5615,484.29,Sur
5616,663.33,Norte
5617,576.3,Centro
5618,174.77,Este
5619,414.45,Centro
5620,690.4,Sur
5621,459.0,Oeste
5622,422.15,Este
5623,691.99,Norte
5624,544.57,Sur
5625,361.55,Norte
5626,588.88,Este
5627,510.41,Este
5628,469.98,Norte
5629,479.22,Este
5630,582.47,Oeste
5631,708.47,Este
5632,585.72,Sur
5633,228.97,Norte
5634,581.91,Oeste
5635,637.17,Oeste
5636,394.22,Oeste
5637,440.8,Norte
5638,409.34,Oeste
5639,522.23,Sur
5640,654.8,Sur
5641,532.55,Centro
5642,447.21,Centro
5643,454.14,Norte
5644,589.64,Centro
5645,376.06,Este
5646,609.57,Sur
5647,537.16,Oeste
5648,626.47,Sur
5649,680.01,Este
5650,474.05,Norte
5651,589.94,Norte
5652,653.21,Norte
5653,507.59,Oeste
5654,358.11,Centro
5655,482.03,Este
5656,686.51,Norte
5657,310.5,Centro
5658,522.42,Oeste
5659,620.56,Este
5660,541.54,Sur
5661,484.09,Sur
5662,494.0,Este
5663,689.99,Oeste
5664,597.02,Sur
5665,617.81,Este
5666,621.77,Este
5667,360.36,Sur
5668,381.99,Sur
5669,372.78,Sur
5670,413.05,Sur
5671,738.86,Norte
5672,651.63,Norte
5673,533.78,Este
5674,648.15,Oeste
5675,477.5,Este
5676,613.35,Este
5677,222.39,Norte
5678,513.1,Norte
5679,582.23,Norte
5680,447.88,Oeste
5681,450.79,Norte
5682,591.32,Norte
5683,829.85,Oeste
5684,775.83,Centro
5685,640.98,Oeste
5686,705.1,Centro
5687,555.95,Sur
5688,403.71,Este
5689,319.89,Este
5690,483.55,Centro
5691,479.75,Este
5692,350.27,Norte
5693,442.07,Este
5694,172.8,Norte
5695,592.07,Centro
5696,674.32,Sur
5697,527.21,Este
5698,436.46,Norte
5699,621.63,Norte
5700,343.19,Centro
5701,82.79,Oeste
5702,430.14,Sur
5703,555.8,Sur
5704,494.49,Oeste
5705,513.83,Sur
5706,359.29,Sur
5707,554.85,Norte
5708,332.73,Oeste
5709,406.33,Sur
5710,409.2,Oeste
5711,449.22,Este
5712,725.12,Centro
5713,655.97,Centro
5714,541.86,Este
5715,475.91,Centro
5716,390.04,Norte
5717,572.73,Oeste
5718,432.5,Sur
5719,337.88,Norte
5720,403.66,Norte
5721,592.59,Este
5722,712.5,Oeste
5723,484.98,Este
5724,634.91,Oeste
5725,773.7,Oeste
5726,382.67,Centro
5727,420.35,Oeste
5728,697.87,Sur
5729,564.25,Centro
5730,391.16,Este
5731,614.68,Este
5732,599.7,Este
5733,542.34,Este
5734,417.15,Este
5735,617.59,Este
5736,726.06,Centro
5737,590.11,Sur
5738,439.52,Oeste
5739,274.34,Centro
5740,414.76,Norte
5741,552.7,Sur
5742,523.88,Oeste
5743,602.66,Oeste
5744,473.62,Este
5745,471.76,Sur
5746,633.39,Oeste
5747,567.67,Norte
5748,418.2,Norte
5749,511.01,Este
5750,463.22,Sur
5751,481.06,Norte
5752,424.41,Centro
5753,419.57,Este
5754,489.09,Oeste
5755,288.55,Oeste
5756,432.17,Norte
5757,362.39,Norte
5758,683.0,Centro
5759,306.99,Este
5760,500.01,Norte
5761,412.3,Sur
5762,176.04,Sur
5763,278.82,Este
5764,441.99,Oeste
5765,554.99,Centro
5766,624.79,Este
5767,529.53,Norte
5768,595.12,Oeste
5769,644.24,Norte
5770,218.9,Centro
5771,231.37,Este
5772,641.03,Este
5773,382.51,Centro
5774,815.6,Sur
5775,545.45,Norte
5776,551.98,Este
5777,413.65,Oeste
5778,301.32,Sur
5779,520.53,Oeste
5780,312.11,Norte
5781,539.87,Norte
5782,592.99,Oeste
5783,515.41,Centro
5784,203.95,Sur
5785,740.48,Este
5786,438.83,Norte
5787,510.95,Este
5788,528.4,Norte
5789,495.43,Oeste
5790,515.57,Este
5791,658.47,Este
5792,477.99,Oeste
5793,429.94,Este
5794,650.53,Oeste
5795,451.05,Este
5796,487.55,Centro
5797,787.35,Este
5798,312.15,Oeste
5799,494.1,Oeste
5800,247.64,Centro
5801,701.54,Centro
5802,498.89,Oeste
5803,187.56,Este
5804,593.81,Centro
5805,475.4,Norte
5806,498.43,Norte
5807,851.48,Oeste
5808,346.19,Este
5809,555.99,Norte
5810,456.21,Oeste
5811,312.87,Norte
5812,524.03,Sur
5813,807.2,Este
5814,630.69,Este
5815,496.47,Norte
5816,373.78,Este
5817,458.21,Este
5818,662.99,Este
5819,728.1,Sur
5820,826.02,Este
5821,316.59,Este
5822,449.9,Este
5823,336.72,Centro
5824,411.02,Este
5825,677.08,Norte
5826,598.51,Oeste
5827,474.22,Sur
5828,710.52,Centro
5829,359.93,Norte
5830,609.17,Oeste
5831,119.61,Este
5832,253.28,Sur
5833,681.74,Norte
5834,413.01,Centro
5835,668.64,Sur
5836,617.77,Norte
5837,359.94,Norte
5838,704.35,Centro
5839,508.7,Oeste
5840,788.57,Sur
5841,542.17,Oeste
5842,461.13,Oeste
5843,389.55,Norte
5844,525.86,Oeste
5845,118.95,Oeste
5846,461.53,Este
5847,409.31,Norte
5848,295.59,Sur
5849,446.14,Norte
5850,724.21,Centro
5851,559.99,Oeste
5852,557.87,Oeste
5853,518.29,Este
5854,479.02,Este
5855,591.59,Norte
5856,608.23,Sur
5857,443.13,Centro
5858,705.42,Centro
5859,679.53,Sur
5860,563.86,Este
5861,554.99,Sur
5862,470.85,Norte
5863,429.17,Sur
5864,491.43,Sur
5865,321.43,Oeste
5866,721.29,Centro
5867,339.63,Oeste
5868,312.81,Este
5869,658.54,Centro
5870,478.39,Sur
5871,519.85,Oeste
5872,464.01,Sur
5873,700.84,Este
5874,586.89,Oeste
5875,647.99,Este
5876,174.32,Centro
5877,575.89,Norte
5878,378.78,Norte
5879,501.65,Sur
5880,476.96,Sur
5881,302.81,Centro
5882,620.58,Norte
5883,426.18,Sur
5884,454.67,Centro
5885,447.44,Este
5886,379.66,Sur
5887,330.59,Centro
5888,582.0,Este
5889,480.78,Oeste
5890,550.2,Sur
5891,617.93,Norte
5892,442.36,Centro
5893,510.37,Sur
5894,445.94,Centro
5895,446.91,Oeste
5896,566.53,Centro
5897,535.31,Este
5898,240.15,Sur
5899,492.33,Oeste
5900,327.42,Este
5901,482.58,Oeste
5902,574.91,Norte
5903,297.43,Oeste
5904,236.53,Sur
5905,337.51,Sur
5906,584.88,Norte
5907,434.32,Centro
5908,529.45,Este
5909,391.88,Sur
5910,345.78,Oeste
5911,422.53,Sur
5912,418.06,Oeste
5913,495.19,Norte
5914,604.7,Este
5915,568.43,Centro
5916,574.45,Centro
5917,237.98,Este
5918,647.6,Centro
5919,524.54,Este
5920,529.91,Centro
5921,695.71,Norte
5922,640.03,Centro
5923,428.01,Sur
5924,555.04,Este
5925,494.86,Oeste
5926,476.69,Norte
5927,445.91,Sur
5928,518.72,Centro
5929,374.93,Centro
5930,518.49,Norte
5931,550.89,Centro
5932,562.85,Centro
5933,426.03,Centro
5934,474.67,Este
5935,496.26,Norte
5936,517.76,Oeste
5937,371.21,Norte
5938,384.6,Oeste
5939,399.36,Norte
5940,552.82,Sur
5941,188.14,Norte
5942,561.32,Este
5943,443.45,Oeste
5944,809.76,Este
5945,629.4,Centro
5946,384.91,Centro
5947,536.49,Centro
5948,704.42,Oeste
5949,494.7,Este
5950,582.87,Norte
5951,475.22,Sur
5952,685.6,Oeste
5953,779.94,Este
5954,441.14,Oeste
5955,287.22,Este
5956,776.44,Norte
5957,301.4,Norte
5958,492.78,Norte
5959,629.8,Sur
5960,496.59,Este
5961,441.6,Norte
5962,551.18,Sur
5963,246.47,Sur
5964,654.12,Centro
5965,538.63,Oeste
5966,684.66,Centro
5967,579.19,Oeste
5968,591.32,Sur
5969,672.68,Sur
5970,849.68,Este
5971,479.58,Oeste
5972,682.96,Este
5973,400.43,Centro
5974,379.06,Norte
5975,490.43,Oeste
5976,578.75,Este
5977,419.58,Este
5978,358.63,Oeste
5979,637.9,Oeste
5980,481.71,Norte
5981,261.95,Norte
5982,419.99,Sur
5983,240.37,Oeste
5984,215.4,Sur
5985,394.08,Este
5986,395.39,Norte
5987,485.78,Oeste
5988,432.79,Oeste
5989,543.45,Sur
5990,511.35,Este
5991,438.58,Sur
5992,752.98,Sur
5993,456.56,Sur
5994,611.64,Oeste
5995,313.85,Centro
5996,840.18,Norte
5997,472.58,Oeste
5998,383.86,Este
5999,335.79,Oeste
6000,469.28,Centro
6001,636.34,Este
6002,150.03,Sur
6003,133.63,Centro
6004,363.49,Oeste
6005,619.59,Este
6006,452.71,Este
6007,601.55,Este
6008,462.12,Sur
6009,632.06,Oeste
6010,858.51,Oeste
6011,384.52,Sur
6012,512.55,Centro
6013,509.22,Norte
6014,473.46,Norte
6015,590.68,Sur
6016,441.38,Este
6017,652.96,Centro
6018,298.68,Oeste
6019,434.26,Centro
6020,494.64,Norte
6021,469.25,Este
6022,618.88,Oeste
6023,673.89,Norte
6024,577.18,Este
6025,629.39,Sur
6026,246.05,Sur
6027,590.75,Sur
6028,243.06,Sur
6029,198.59,Este
6030,203.42,Este
6031,460.87,Norte
6032,375.71,Sur
6033,530.52,Este
6034,767.66,Centro
6035,215.28,Sur
6036,521.44,Centro
6037,773.4,Sur
6038,717.49,Centro
6039,495.44,Centro
6040,452.71,Este
6041,502.68,Norte
6042,606.33,Sur
6043,497.38,Norte
6044,565.91,Oeste
6045,338.66,Centro
6046,710.85,Centro
6047,552.25,Norte
6048,326.39,Oeste
6049,493.96,Sur
6050,572.4,Sur
6051,576.48,Norte
6052,400.79,Centro
6053,643.4,Oeste
6054,557.82,Centro
6055,443.3,Oeste
6056,297.27,Norte
6057,706.24,Norte
6058,613.15,Norte
6059,282.37,Oeste
6060,489.55,Norte
6061,595.53,Sur
6062,640.37,Oeste
6063,709.7,Norte
6064,399.18,Norte
6065,790.06,Oeste
6066,850.98,Sur
6067,482.54,Sur
6068,748.04,Sur
6069,421.84,Oeste
6070,521.4,Centro
6071,336.0,Sur
6072,595.96,Norte
6073,241.22,Norte
6074,611.61,Centro
6075,325.72,Sur
6076,816.47,Norte
6077,519.44,Oeste
6078,300.54,Este
6079,738.32,Norte
6080,541.57,Centro
6081,425.35,Norte
6082,222.1,Oeste
6083,319.64,Centro
6084,441.67,Norte
6085,546.85,Oeste
6086,473.67,Norte
6087,376.09,Este
6088,492.65,Norte
6089,696.98,Norte
6090,522.2,Norte
6091,452.63,Sur
6092,548.85,Centro
6093,304.29,Este
6094,410.49,Sur
6095,240.99,Norte
6096,609.35,Este
6097,470.87,Sur
6098,432.44,Sur
6099,548.19,Sur
6100,400.04,Este
6101,739.57,Este
6102,519.93,Norte
6103,336.07,Norte
6104,517.23,Centro
6105,339.9,Este
6106,220.75,Este
6107,464.4,Sur
6108,441.54,Este
6109,665.95,Sur
6110,488.63,Oeste
6111,112.65,Este
6112,422.7,Oeste
6113,508.33,Norte
6114,467.39,Oeste
6115,432.52,Oeste
6116,489.66,Este
6117,353.54,Sur
6118,579.71,Este
6119,306.1,Oeste
6120,699.39,Norte
6121,891.3,Este
6122,481.1,Sur
6123,416.78,Centro
6124,421.62,Este
6125,437.82,Sur
6126,365.74,Norte
6127,429.42,Sur
6128,340.52,Este
6129,513.71,Este
6130,635.7,Norte
6131,695.56,Sur
6132,328.37,Este
6133,743.31,Centro
6134,502.66,Oeste
6135,390.64,Oeste
6136,598.35,Oeste
6137,383.01,Sur
6138,597.23,Sur
6139,800.19,Oeste
6140,476.28,Centro
6141,677.74,Oeste
6142,443.65,Norte
6143,445.31,Centro
6144,442.44,Este
6145,309.96,Centro
6146,479.06,Norte
6147,539.68,Norte
6148,323.45,Sur
6149,682.74,Este
6150,347.99,Oeste
6151,499.23,Sur
6152,321.73,Centro
6153,652.15,Este
6154,549.05,Oeste
6155,505.35,Sur
6156,520.0,Norte
6157,427.75,Oeste
6158,575.69,Norte
6159,709.98,Sur
6160,629.3,Este
6161,499.48,Sur
6162,356.0,Sur
6163,431.9,Norte
6164,415.81,Centro
6165,368.89,Este
6166,760.46,Centro
6167,468.62,Sur
6168,411.59,Sur
6169,491.71,Este
6170,441.21,Este
6171,591.01,Centro
6172,415.02,Oeste
6173,626.57,Centro
6174,385.21,Sur
6175,647.14,Oeste
6176,471.74,Oeste
6177,374.09,Centro
6178,556.44,Sur
6179,746.37,Este
6180,679.88,Centro
6181,504.02,Centro
6182,383.48,Centro
6183,386.13,Sur
6184,728.69,Norte
6185,483.68,Norte
6186,374.53,Sur
6187,739.79,Norte
6188,754.54,Centro
6189,315.5,Centro
6190,395.61,Sur
6191,711.26,Este
6192,481.05,Sur
6193,762.52,Este
6194,751.08,Este
6195,605.68,Sur
6196,482.2,Oeste
6197,482.22,Centro
6198,605.34,Oeste
6199,358.99,Este
6200,464.04,Sur
6201,336.53,Centro
6202,508.09,Norte
6203,392.62,Sur
6204,509.19,Norte
6205,754.07,Este
6206,541.25,Norte
6207,552.68,Este
6208,530.08,Oeste
6209,653.45,Este
6210,688.35,Centro
6211,221.4,Sur
6212,324.98,Centro
6213,480.59,Norte
6214,785.65,Norte
6215,472.59,Norte
6216,397.14,Este
6217,509.93,Sur
6218,171.28,Centro
6219,767.2,Este
6220,614.27,Centro
6221,405.82,Centro
6222,733.17,Centro
6223,553.04,Este
6224,380.89,Este
6225,729.46,Oeste
6226,470.46,Oeste
6227,602.52,Este
6228,439.91,Centro
6229,431.54,Norte
6230,386.1,Norte
6231,428.38,Norte
6232,348.43,Sur
6233,562.26,Sur
6234,471.67,Oeste
6235,461.07,Sur
6236,524.05,Este
6237,479.65,Oeste
6238,421.95,Sur
6239,834.39,Oeste
6240,353.81,Sur
6241,374.99,Oeste
6242,571.83,Centro
6243,568.31,Oeste
6244,561.37,Norte
6245,387.38,Oeste
6246,408.25,Sur
6247,538.71,Este
6248,455.0,Centro
6249,414.14,Centro
6250,281.17,Norte
6251,587.44,Este
6252,607.67,Este
6253,397.52,Norte
6254,687.37,Oeste
6255,478.53,Norte
6256,617.74,Norte
6257,682.71,Este
6258,282.39,Centro
6259,432.41,Norte
6260,645.47,Centro
6261,495.11,Este
6262,536.67,Oeste
6263,490.11,Este
6264,643.38,Oeste
6265,504.03,Oeste
6266,512.35,Centro
6267,494.27,Este
6268,247.17,Oeste
6269,520.9,Norte
6270,474.26,Oeste
6271,631.69,Norte
6272,529.16,Centro
6273,294.22,Sur
6274,476.05,Oeste
6275,573.04,Oeste
6276,323.69,Norte
6277,607.62,Este
6278,476.63,Oeste
6279,270.67,Oeste
6280,746.15,Este
6281,736.96,Centro
6282,344.02,Este
6283,656.15,Este
6284,740.95,Oeste
6285,378.67,Sur
6286,655.96,Centro
6287,769.92,Este
6288,675.61,Norte
6289,570.01,Oeste
6290,659.62,Centro
6291,452.44,Oeste
6292,571.3,Centro
6293,346.13,Oeste
6294,599.5,Oeste
6295,594.85,Norte
6296,551.09,Este
6297,837.35,Este
6298,479.34,Este
6299,608.26,Sur
6300,534.03,Centro
6301,657.06,Norte
6302,471.37,Este
6303,169.8,Norte
6304,520.08,Norte
6305,501.3,Este
6306,460.11,Este
6307,595.0,Este
6308,473.89,Este
6309,212.86,Norte
6310,652.91,Oeste
6311,441.53,Este
6312,164.23,Norte
6313,357.03,Centro
6314,454.17,Centro
6315,456.76,Este
6316,409.57,Centro
6317,548.64,Centro
6318,585.13,Sur
6319,703.73,Este
6320,279.31,Oeste
6321,846.23,Este
6322,452.92,Norte
6323,497.04,Centro
6324,676.67,Oeste
6325,578.15,Oeste
6326,678.06,Centro
6327,632.95,Oeste
6328,454.02,Este
6329,616.34,Norte
6330,537.02,Oeste
6331,657.66,Oeste
6332,425.17,Norte
